Timestamp, X, Y, Z
2025-07-17 20:46:47, -0.090, 0.619, -1.005
2025-07-17 20:46:48, 0.015, 0.472, -0.856
2025-07-17 20:46:49, -0.081, 0.596, -0.751
2025-07-17 20:46:50, -0.137, 0.737, -0.727
2025-07-17 20:46:51, -0.074, 0.578, -0.878
2025-07-17 20:46:52, 0.016, 0.607, -0.783
2025-07-17 20:46:53, -0.039, 0.598, -0.818
2025-07-17 20:46:54, 0.003, 0.605, -0.835
2025-07-17 20:46:55, 0.027, 0.431, -0.758
2025-07-17 20:46:56, -0.038, 0.454, -0.879
2025-07-17 20:46:57, -0.016, 0.496, -0.873
2025-07-17 20:46:58, -0.016, 0.502, -0.871
2025-07-17 20:46:59, -0.016, 0.504, -0.872
2025-07-17 20:47:00, -0.018, 0.505, -0.873
2025-07-17 20:47:01, -0.015, 0.508, -0.870
2025-07-17 20:47:02, -0.015, 0.507, -0.869
2025-07-17 20:47:03, -0.008, 0.469, -0.882
2025-07-17 20:47:04, 0.011, 0.514, -0.858
2025-07-17 20:47:05, 0.034, 0.543, -0.848
2025-07-17 20:47:06, 0.018, 0.536, -0.857
2025-07-17 20:47:07, 0.017, 0.502, -0.872
2025-07-17 20:47:08, -0.021, 0.493, -0.893
2025-07-17 20:47:09, -0.002, 0.495, -0.882
2025-07-17 20:47:10, -0.003, 0.513, -0.866
2025-07-17 20:47:11, 0.009, 0.503, -0.868
2025-07-17 20:47:12, 0.011, 0.513, -0.790
2025-07-17 20:47:13, 0.031, 0.496, -0.907
2025-07-17 20:47:14, -0.487, -0.001, -0.947
2025-07-17 20:47:15, -0.487, 0.535, -0.865
2025-07-17 20:47:16, -0.707, 0.899, -0.491
2025-07-17 20:47:17, 0.072, -0.275, -0.954
2025-07-17 20:47:18, -0.533, 0.146, -0.784
2025-07-17 20:47:19, -0.188, 0.488, -1.078
2025-07-17 20:47:20, -0.459, -0.062, -0.893
2025-07-17 20:47:21, -0.443, -0.007, -0.877
2025-07-17 20:47:22, -0.485, 0.017, -0.881
2025-07-17 20:47:23, -0.426, 0.060, -0.894
2025-07-17 20:47:24, -0.413, 0.100, -0.816
2025-07-17 20:47:25, -0.476, 0.179, -0.902
2025-07-17 20:47:26, -0.494, 0.204, -0.875
2025-07-17 20:47:27, -0.392, -0.034, -0.987
2025-07-17 20:47:28, -0.420, 0.109, -0.909
2025-07-17 20:47:29, -0.430, 0.079, -0.898
2025-07-17 20:47:30, -0.423, 0.079, -0.900
2025-07-17 20:47:31, -0.423, 0.061, -0.903
2025-07-17 20:47:32, -0.442, 0.120, -0.925
2025-07-17 20:47:33, -0.423, 0.052, -0.870
2025-07-17 20:47:34, -0.419, 0.049, -0.899
2025-07-17 20:47:35, -0.420, 0.043, -0.926
2025-07-17 20:47:36, -0.415, 0.024, -0.889
2025-07-17 20:47:37, -0.417, 0.004, -0.915
2025-07-17 20:47:38, -0.421, 0.042, -0.879
2025-07-17 20:47:39, -0.445, 0.094, -0.898
2025-07-17 20:47:40, -0.430, 0.047, -0.930
2025-07-17 20:47:41, -0.397, -0.036, -0.935
2025-07-17 20:47:42, -0.411, -0.056, -0.903
2025-07-17 20:47:43, -0.407, -0.055, -0.910
2025-07-17 20:47:44, -0.361, -0.044, -0.971
2025-07-17 20:47:45, -0.325, -0.214, -0.913
2025-07-17 20:47:46, -0.327, -0.188, -0.900
2025-07-17 20:47:47, -0.329, -0.171, -0.916
2025-07-17 20:47:48, -0.360, -0.194, -0.896
2025-07-17 20:47:49, -0.347, -0.151, -0.906
2025-07-17 20:47:50, -0.349, -0.164, -0.886
2025-07-17 20:47:51, -0.339, -0.172, -0.923
2025-07-17 20:47:52, -0.283, -0.182, -0.940
2025-07-17 20:47:53, -0.274, -0.218, -0.924
2025-07-17 20:47:54, -0.270, -0.221, -0.937
2025-07-17 20:47:55, -0.275, -0.220, -0.926
2025-07-17 20:47:56, -0.274, -0.217, -0.927
2025-07-17 20:47:57, -0.356, -0.086, -0.868
2025-07-17 20:47:58, -0.331, -0.164, -0.930
2025-07-17 20:47:59, -0.312, -0.207, -0.926
2025-07-17 20:48:00, -0.305, -0.207, -0.930
2025-07-17 20:48:01, -0.293, -0.206, -0.930
2025-07-17 20:48:02, -0.289, -0.376, -0.866
2025-07-17 20:48:03, -0.163, -0.271, -0.937
